#cachesize,recordcount,fieldcount,operationcount,threads,binding,workload,integrity,distribution,operation,value
1000000,1000000,10,1000000,4,infinispan,insertw_run,true,zipfian,init,3.9237451776E10
1000000,1000000,10,1000000,4,infinispan,insertw_run,true,zipfian,cleanup,4.98135808E8
1000000,1000000,10,1000000,4,infinispan,insertw_run,true,zipfian,insert,6585.310032
1000000,1000000,10,1000000,4,infinispan,insertw_run,true,zipfian,transaction,6625198079
1000000,1000000,10,1000000,8,infinispan,insertw_run,true,zipfian,runtime,45058
1000000,1000000,10,1000000,8,infinispan,insertw_run,true,zipfian,throughput,22193.61711571752
1000000,1000000,10,1000000,8,infinispan,insertw_run,true,zipfian,total_gc_time_%,11.201118558302632
1000000,1000000,10,1000000,8,infinispan,insertw_run,true,zipfian,init,3.8842630144E10
1000000,1000000,10,1000000,8,infinispan,insertw_run,true,zipfian,cleanup,6.70211584E8
1000000,1000000,10,1000000,8,infinispan,insertw_run,true,zipfian,insert,12562.623539
1000000,1000000,10,1000000,8,infinispan,insertw_run,true,zipfian,transaction,5588418559
100000,1000000,10,1000000,12,infinispan,insertw_run,true,zipfian,runtime,15414
100000,1000000,10,1000000,12,infinispan,insertw_run,true,zipfian,throughput,64876.0866744518
100000,1000000,10,1000000,12,infinispan,insertw_run,true,zipfian,total_gc_time_%,5.890748670040223
100000,1000000,10,1000000,12,infinispan,insertw_run,true,zipfian,init,6.460525226666666E8
100000,1000000,10,1000000,12,infinispan,insertw_run,true,zipfian,cleanup,1.6350270933333334E8
100000,1000000,10,1000000,12,infinispan,insertw_run,true,zipfian,insert,160173.745845
100000,1000000,10,1000000,12,infinispan,insertw_run,true,zipfian,transaction,14616821759
100000,1000000,10,1000000,16,infinispan,insertw_run,true,zipfian,runtime,14848
100000,1000000,10,1000000,16,infinispan,insertw_run,true,zipfian,throughput,67349.13793103448
100000,1000000,10,1000000,16,infinispan,insertw_run,true,zipfian,total_gc_time_%,5.670797413793103
100000,1000000,10,1000000,16,infinispan,insertw_run,true,zipfian,init,6.27144448E8
100000,1000000,10,1000000,16,infinispan,insertw_run,true,zipfian,cleanup,1.43001904E8
100000,1000000,10,1000000,16,infinispan,insertw_run,true,zipfian,insert,207862.795036
100000,1000000,10,1000000,16,infinispan,insertw_run,true,zipfian,transaction,14024966143
100000,1000000,10,1000000,1,infinispan,insertw_run,true,zipfian,runtime,67678
100000,1000000,10,1000000,1,infinispan,insertw_run,true,zipfian,throughput,14775.850350187653
100000,1000000,10,1000000,1,infinispan,insertw_run,true,zipfian,total_gc_time_%,2.6596530630337774
100000,1000000,10,1000000,1,infinispan,insertw_run,true,zipfian,init,6.56467968E8
100000,1000000,10,1000000,1,infinispan,insertw_run,true,zipfian,cleanup,6.1584256E7
100000,1000000,10,1000000,1,infinispan,insertw_run,true,zipfian,insert,58086.424447
100000,1000000,10,1000000,1,infinispan,insertw_run,true,zipfian,transaction,66909634559
100000,1000000,10,1000000,20,infinispan,insertw_run,true,zipfian,runtime,14941
100000,1000000,10,1000000,20,infinispan,insertw_run,true,zipfian,throughput,66929.92436918546
100000,1000000,10,1000000,20,infinispan,insertw_run,true,zipfian,total_gc_time_%,5.702429556254601
100000,1000000,10,1000000,20,infinispan,insertw_run,true,zipfian,init,6.522816512E8
100000,1000000,10,1000000,20,infinispan,insertw_run,true,zipfian,cleanup,1.747995712E8
100000,1000000,10,1000000,20,infinispan,insertw_run,true,zipfian,insert,263468.305139
100000,1000000,10,1000000,20,infinispan,insertw_run,true,zipfian,transaction,14137032703
100000,1000000,10,1000000,24,infinispan,insertw_run,true,zipfian,runtime,15161
100000,1000000,10,1000000,24,infinispan,insertw_run,true,zipfian,throughput,65958.70984763539
100000,1000000,10,1000000,24,infinispan,insertw_run,true,zipfian,total_gc_time_%,5.223929819932722
100000,1000000,10,1000000,24,infinispan,insertw_run,true,zipfian,init,6.548031146666666E8
100000,1000000,10,1000000,24,infinispan,insertw_run,true,zipfian,cleanup,6.8128888E8
100000,1000000,10,1000000,24,infinispan,insertw_run,true,zipfian,insert,312312.69661
100000,1000000,10,1000000,24,infinispan,insertw_run,true,zipfian,transaction,14317584383
100000,1000000,10,1000000,28,infinispan,insertw_run,true,zipfian,runtime,15358
100000,1000000,10,1000000,28,infinispan,insertw_run,true,zipfian,throughput,65112.64487563485
100000,1000000,10,1000000,28,infinispan,insertw_run,true,zipfian,total_gc_time_%,4.994139861961193
100000,1000000,10,1000000,28,infinispan,insertw_run,true,zipfian,init,6.412842422857143E8
100000,1000000,10,1000000,28,infinispan,insertw_run,true,zipfian,cleanup,8.451356845714285E8
100000,1000000,10,1000000,28,infinispan,insertw_run,true,zipfian,insert,365697.727063
100000,1000000,10,1000000,28,infinispan,insertw_run,true,zipfian,transaction,14487519231
100000,1000000,10,1000000,2,infinispan,insertw_run,true,zipfian,runtime,46845
100000,1000000,10,1000000,2,infinispan,insertw_run,true,zipfian,throughput,21346.995410395986
100000,1000000,10,1000000,2,infinispan,insertw_run,true,zipfian,total_gc_time_%,2.4015369836695486
100000,1000000,10,1000000,2,infinispan,insertw_run,true,zipfian,init,6.87650816E8
100000,1000000,10,1000000,2,infinispan,insertw_run,true,zipfian,cleanup,1.212912E8
100000,1000000,10,1000000,2,infinispan,insertw_run,true,zipfian,insert,81541.677748
100000,1000000,10,1000000,2,infinispan,insertw_run,true,zipfian,transaction,46027505663
100000,1000000,10,1000000,32,infinispan,insertw_run,true,zipfian,runtime,15823
100000,1000000,10,1000000,32,infinispan,insertw_run,true,zipfian,throughput,63199.140491689315
100000,1000000,10,1000000,32,infinispan,insertw_run,true,zipfian,total_gc_time_%,5.637363331858687
100000,1000000,10,1000000,32,infinispan,insertw_run,true,zipfian,init,6.54268672E8
100000,1000000,10,1000000,32,infinispan,insertw_run,true,zipfian,cleanup,1.082647596E9
100000,1000000,10,1000000,32,infinispan,insertw_run,true,zipfian,insert,426028.235148
100000,1000000,10,1000000,32,infinispan,insertw_run,true,zipfian,transaction,14919204863
100000,1000000,10,1000000,36,infinispan,insertw_run,true,zipfian,runtime,15888
100000,1000000,10,1000000,36,infinispan,insertw_run,true,zipfian,throughput,62940.584088620344
100000,1000000,10,1000000,36,infinispan,insertw_run,true,zipfian,total_gc_time_%,4.682779456193353
100000,1000000,10,1000000,36,infinispan,insertw_run,true,zipfian,init,6.555698062222222E8
100000,1000000,10,1000000,36,infinispan,insertw_run,true,zipfian,cleanup,5.932379377777778E8
100000,1000000,10,1000000,36,infinispan,insertw_run,true,zipfian,insert,501173.649319
100000,1000000,10,1000000,36,infinispan,insertw_run,true,zipfian,transaction,14964228095
100000,1000000,10,1000000,40,infinispan,insertw_run,true,zipfian,runtime,15911
100000,1000000,10,1000000,40,infinispan,insertw_run,true,zipfian,throughput,62849.600905034255
100000,1000000,10,1000000,40,infinispan,insertw_run,true,zipfian,total_gc_time_%,4.682295267425052
100000,1000000,10,1000000,40,infinispan,insertw_run,true,zipfian,init,7.101628416E8
100000,1000000,10,1000000,40,infinispan,insertw_run,true,zipfian,cleanup,7.871998848E8
100000,1000000,10,1000000,40,infinispan,insertw_run,true,zipfian,insert,549238.130623
100000,1000000,10,1000000,40,infinispan,insertw_run,true,zipfian,transaction,14943911935
100000,1000000,10,1000000,4,infinispan,insertw_run,true,zipfian,runtime,30290
100000,1000000,10,1000000,4,infinispan,insertw_run,true,zipfian,throughput,33014.19610432486
100000,1000000,10,1000000,4,infinispan,insertw_run,true,zipfian,total_gc_time_%,3.6744800264113566
100000,1000000,10,1000000,4,infinispan,insertw_run,true,zipfian,init,6.42466816E8
100000,1000000,10,1000000,4,infinispan,insertw_run,true,zipfian,cleanup,1.57270752E8
100000,1000000,10,1000000,4,infinispan,insertw_run,true,zipfian,insert,106428.907948
100000,1000000,10,1000000,4,infinispan,insertw_run,true,zipfian,transaction,29496836095
100000,1000000,10,1000000,8,infinispan,insertw_run,true,zipfian,runtime,19396
100000,1000000,10,1000000,8,infinispan,insertw_run,true,zipfian,throughput,51557.02206640544
100000,1000000,10,1000000,8,infinispan,insertw_run,true,zipfian,total_gc_time_%,5.2845947618065585
100000,1000000,10,1000000,8,infinispan,insertw_run,true,zipfian,init,6.44642304E8
100000,1000000,10,1000000,8,infinispan,insertw_run,true,zipfian,cleanup,1.36855072E8
100000,1000000,10,1000000,8,infinispan,insertw_run,true,zipfian,insert,135856.86702
100000,1000000,10,1000000,8,infinispan,insertw_run,true,zipfian,transaction,18613272575
1000000,1000000,10,1000000,12,infinispan,updatew_run,true,zipfian,runtime,42596
1000000,1000000,10,1000000,12,infinispan,updatew_run,true,zipfian,throughput,23476.382758944503
1000000,1000000,10,1000000,12,infinispan,updatew_run,true,zipfian,total_gc_time_%,8.70973800356841
1000000,1000000,10,1000000,12,infinispan,updatew_run,true,zipfian,init,3.9698191701333336E10
1000000,1000000,10,1000000,12,infinispan,updatew_run,true,zipfian,cleanup,5.01375488E8
1000000,1000000,10,1000000,12,infinispan,updatew_run,true,zipfian,update,19596.518638
1000000,1000000,10,1000000,12,infinispan,updatew_run,true,zipfian,transaction,2251653119
1000000,1000000,10,1000000,16,infinispan,updatew_run,true,zipfian,runtime,41974
1000000,1000000,10,1000000,16,infinispan,updatew_run,true,zipfian,throughput,23824.27216848525
1000000,1000000,10,1000000,16,infinispan,updatew_run,true,zipfian,total_gc_time_%,9.069900414542335
1000000,1000000,10,1000000,16,infinispan,updatew_run,true,zipfian,init,3.899211776E10
1000000,1000000,10,1000000,16,infinispan,updatew_run,true,zipfian,cleanup,5.35585856E8
1000000,1000000,10,1000000,16,infinispan,updatew_run,true,zipfian,update,27281.759166
1000000,1000000,10,1000000,16,infinispan,updatew_run,true,zipfian,transaction,2290483199
1000000,1000000,10,10000000,1,infinispan,updatew_run,true,zipfian,runtime,87566
1000000,1000000,10,10000000,1,infinispan,updatew_run,true,zipfian,throughput,114199.57517758034
1000000,1000000,10,10000000,1,infinispan,updatew_run,true,zipfian,total_gc_time_%,13.809012630473013
1000000,1000000,10,10000000,1,infinispan,updatew_run,true,zipfian,init,3.8872940544E10
1000000,1000000,10,10000000,1,infinispan,updatew_run,true,zipfian,cleanup,5.03231488E8
1000000,1000000,10,10000000,1,infinispan,updatew_run,true,zipfian,update,2866.0464339
1000000,1000000,10,10000000,1,infinispan,updatew_run,true,zipfian,transaction,48037887999
1000000,1000000,10,1000000,20,infinispan,updatew_run,true,zipfian,runtime,42196
1000000,1000000,10,1000000,20,infinispan,updatew_run,true,zipfian,throughput,23698.92880841786
1000000,1000000,10,1000000,20,infinispan,updatew_run,true,zipfian,total_gc_time_%,8.808891838088918
1000000,1000000,10,1000000,20,infinispan,updatew_run,true,zipfian,init,3.9278804992E10
1000000,1000000,10,1000000,20,infinispan,updatew_run,true,zipfian,cleanup,5.82814464E8
1000000,1000000,10,1000000,20,infinispan,updatew_run,true,zipfian,update,32191.264893
1000000,1000000,10,1000000,20,infinispan,updatew_run,true,zipfian,transaction,2172518399
1000000,1000000,10,1000000,24,infinispan,updatew_run,true,zipfian,runtime,41931
1000000,1000000,10,1000000,24,infinispan,updatew_run,true,zipfian,throughput,23848.703822947224
1000000,1000000,10,1000000,24,infinispan,updatew_run,true,zipfian,total_gc_time_%,8.988576470868809
1000000,1000000,10,1000000,24,infinispan,updatew_run,true,zipfian,init,3.8872820394666664E10
1000000,1000000,10,1000000,24,infinispan,updatew_run,true,zipfian,cleanup,4.92657792E8
1000000,1000000,10,1000000,24,infinispan,updatew_run,true,zipfian,update,46857.739853
1000000,1000000,10,1000000,24,infinispan,updatew_run,true,zipfian,transaction,2385428479
1000000,1000000,10,1000000,28,infinispan,updatew_run,true,zipfian,runtime,42822
1000000,1000000,10,1000000,28,infinispan,updatew_run,true,zipfian,throughput,23352.48236887581
1000000,1000000,10,1000000,28,infinispan,updatew_run,true,zipfian,total_gc_time_%,8.778198122460418
1000000,1000000,10,1000000,28,infinispan,updatew_run,true,zipfian,init,3.9762919424E10
1000000,1000000,10,1000000,28,infinispan,updatew_run,true,zipfian,cleanup,4.8723163428571427E8
1000000,1000000,10,1000000,28,infinispan,updatew_run,true,zipfian,update,55038.241255
1000000,1000000,10,1000000,28,infinispan,updatew_run,true,zipfian,transaction,2400501759
1000000,1000000,10,1000000,2,infinispan,updatew_run,true,zipfian,runtime,44870
1000000,1000000,10,1000000,2,infinispan,updatew_run,true,zipfian,throughput,22286.605749944283
1000000,1000000,10,1000000,2,infinispan,updatew_run,true,zipfian,total_gc_time_%,8.33964787162915
1000000,1000000,10,1000000,2,infinispan,updatew_run,true,zipfian,init,4.0321286144E10
1000000,1000000,10,1000000,2,infinispan,updatew_run,true,zipfian,cleanup,6.04870656E8
1000000,1000000,10,1000000,2,infinispan,updatew_run,true,zipfian,update,4691.05497
1000000,1000000,10,1000000,2,infinispan,updatew_run,true,zipfian,transaction,3815931903
1000000,1000000,10,1000000,32,infinispan,updatew_run,true,zipfian,runtime,42305
1000000,1000000,10,1000000,32,infinispan,updatew_run,true,zipfian,throughput,23637.86786431864
1000000,1000000,10,1000000,32,infinispan,updatew_run,true,zipfian,total_gc_time_%,8.99184493558681
1000000,1000000,10,1000000,32,infinispan,updatew_run,true,zipfian,init,3.9138459648E10
1000000,1000000,10,1000000,32,infinispan,updatew_run,true,zipfian,cleanup,5.7735552E8
1000000,1000000,10,1000000,32,infinispan,updatew_run,true,zipfian,update,64771.656941
1000000,1000000,10,1000000,32,infinispan,updatew_run,true,zipfian,transaction,2405482495
1000000,1000000,10,1000000,36,infinispan,updatew_run,true,zipfian,runtime,43688
1000000,1000000,10,1000000,36,infinispan,updatew_run,true,zipfian,throughput,22889.580662882257
1000000,1000000,10,1000000,36,infinispan,updatew_run,true,zipfian,total_gc_time_%,8.995605200512728
1000000,1000000,10,1000000,36,infinispan,updatew_run,true,zipfian,init,4.0404691626666664E10
1000000,1000000,10,1000000,36,infinispan,updatew_run,true,zipfian,cleanup,4.97993984E8
1000000,1000000,10,1000000,36,infinispan,updatew_run,true,zipfian,update,82106.760357
1000000,1000000,10,1000000,36,infinispan,updatew_run,true,zipfian,transaction,2678898687
1000000,1000000,10,1000000,40,infinispan,updatew_run,true,zipfian,runtime,43915
1000000,1000000,10,1000000,40,infinispan,updatew_run,true,zipfian,throughput,22771.26266651486
1000000,1000000,10,1000000,40,infinispan,updatew_run,true,zipfian,total_gc_time_%,8.889900945007401
1000000,1000000,10,1000000,40,infinispan,updatew_run,true,zipfian,init,4.06934454272E10
1000000,1000000,10,1000000,40,infinispan,updatew_run,true,zipfian,cleanup,5.18914176E8
1000000,1000000,10,1000000,40,infinispan,updatew_run,true,zipfian,update,86746.855892
1000000,1000000,10,1000000,40,infinispan,updatew_run,true,zipfian,transaction,2508357631
1000000,1000000,10,1000000,4,infinispan,updatew_run,true,zipfian,runtime,43183
1000000,1000000,10,1000000,4,infinispan,updatew_run,true,zipfian,throughput,23157.26095917375
1000000,1000000,10,1000000,4,infinispan,updatew_run,true,zipfian,total_gc_time_%,9.123960817914458
1000000,1000000,10,1000000,4,infinispan,updatew_run,true,zipfian,init,3.918364672E10
1000000,1000000,10,1000000,4,infinispan,updatew_run,true,zipfian,cleanup,5.20751616E8
1000000,1000000,10,1000000,4,infinispan,updatew_run,true,zipfian,update,9121.985905
1000000,1000000,10,1000000,4,infinispan,updatew_run,true,zipfian,transaction,3344678911
1000000,1000000,10,1000000,8,infinispan,updatew_run,true,zipfian,runtime,43777
1000000,1000000,10,1000000,8,infinispan,updatew_run,true,zipfian,throughput,22843.04543481737
1000000,1000000,10,1000000,8,infinispan,updatew_run,true,zipfian,total_gc_time_%,8.575279256230441
1000000,1000000,10,1000000,8,infinispan,updatew_run,true,zipfian,init,4.0720039936E10
1000000,1000000,10,1000000,8,infinispan,updatew_run,true,zipfian,cleanup,5.1357056E8
1000000,1000000,10,1000000,8,infinispan,updatew_run,true,zipfian,update,12980.022346
1000000,1000000,10,1000000,8,infinispan,updatew_run,true,zipfian,transaction,2394226687
100000,1000000,10,1000000,12,infinispan,updatew_run,true,zipfian,runtime,27182
100000,1000000,10,1000000,12,infinispan,updatew_run,true,zipfian,throughput,36789.05157825031
100000,1000000,10,1000000,12,infinispan,updatew_run,true,zipfian,total_gc_time_%,6.949451843131484
100000,1000000,10,1000000,12,infinispan,updatew_run,true,zipfian,init,8.393490432E9
100000,1000000,10,1000000,12,infinispan,updatew_run,true,zipfian,cleanup,1.61476704E8
100000,1000000,10,1000000,12,infinispan,updatew_run,true,zipfian,update,217033.073533
100000,1000000,10,1000000,12,infinispan,updatew_run,true,zipfian,transaction,18578407423
100000,1000000,10,1000000,16,infinispan,updatew_run,true,zipfian,runtime,24323
100000,1000000,10,1000000,16,infinispan,updatew_run,true,zipfian,throughput,41113.34950458414
100000,1000000,10,1000000,16,infinispan,updatew_run,true,zipfian,total_gc_time_%,7.116720799243515
100000,1000000,10,1000000,16,infinispan,updatew_run,true,zipfian,init,8.543770624E9
100000,1000000,10,1000000,16,infinispan,updatew_run,true,zipfian,cleanup,2.19526856E8
100000,1000000,10,1000000,16,infinispan,updatew_run,true,zipfian,update,242493.090814
100000,1000000,10,1000000,16,infinispan,updatew_run,true,zipfian,transaction,15532621823
100000,1000000,10,10000000,1,infinispan,updatew_run,true,zipfian,runtime,720153
100000,1000000,10,10000000,1,infinispan,updatew_run,true,zipfian,throughput,13885.938127036894
100000,1000000,10,10000000,1,infinispan,updatew_run,true,zipfian,total_gc_time_%,2.7934341730160117
100000,1000000,10,10000000,1,infinispan,updatew_run,true,zipfian,init,8.576811008E9
100000,1000000,10,10000000,1,infinispan,updatew_run,true,zipfian,cleanup,8.4876544E7
100000,1000000,10,10000000,1,infinispan,updatew_run,true,zipfian,update,69546.9545864
100000,1000000,10,10000000,1,infinispan,updatew_run,true,zipfian,transaction,711416872959
100000,1000000,10,1000000,20,infinispan,updatew_run,true,zipfian,runtime,23977
100000,1000000,10,1000000,20,infinispan,updatew_run,true,zipfian,throughput,41706.63552571214
100000,1000000,10,1000000,20,infinispan,updatew_run,true,zipfian,total_gc_time_%,8.053551320015014
100000,1000000,10,1000000,20,infinispan,updatew_run,true,zipfian,init,8.5720989696E9
100000,1000000,10,1000000,20,infinispan,updatew_run,true,zipfian,cleanup,2.354774848E8
100000,1000000,10,1000000,20,infinispan,updatew_run,true,zipfian,update,294055.139064
100000,1000000,10,1000000,20,infinispan,updatew_run,true,zipfian,transaction,15159197695
100000,1000000,10,1000000,24,infinispan,updatew_run,true,zipfian,runtime,23342
100000,1000000,10,1000000,24,infinispan,updatew_run,true,zipfian,throughput,42841.230400137094
100000,1000000,10,1000000,24,infinispan,updatew_run,true,zipfian,total_gc_time_%,7.6642961185845255
100000,1000000,10,1000000,24,infinispan,updatew_run,true,zipfian,init,8.892648106666666E9
100000,1000000,10,1000000,24,infinispan,updatew_run,true,zipfian,cleanup,1.83206608E8
100000,1000000,10,1000000,24,infinispan,updatew_run,true,zipfian,update,330029.444241
100000,1000000,10,1000000,24,infinispan,updatew_run,true,zipfian,transaction,14090174463
100000,1000000,10,1000000,28,infinispan,updatew_run,true,zipfian,runtime,22133
100000,1000000,10,1000000,28,infinispan,updatew_run,true,zipfian,throughput,45181.40333438756
100000,1000000,10,1000000,28,infinispan,updatew_run,true,zipfian,total_gc_time_%,7.893191162517507
100000,1000000,10,1000000,28,infinispan,updatew_run,true,zipfian,init,8.620954185142857E9
100000,1000000,10,1000000,28,infinispan,updatew_run,true,zipfian,cleanup,2.66604768E8
100000,1000000,10,1000000,28,infinispan,updatew_run,true,zipfian,update,354577.613452
100000,1000000,10,1000000,28,infinispan,updatew_run,true,zipfian,transaction,13265731583
100000,1000000,10,1000000,2,infinispan,updatew_run,true,zipfian,runtime,58563
100000,1000000,10,1000000,2,infinispan,updatew_run,true,zipfian,throughput,17075.62795621809
100000,1000000,10,1000000,2,infinispan,updatew_run,true,zipfian,total_gc_time_%,5.245632908150197
100000,1000000,10,1000000,2,infinispan,updatew_run,true,zipfian,init,8.54982656E9
100000,1000000,10,1000000,2,infinispan,updatew_run,true,zipfian,cleanup,2.41000128E8
100000,1000000,10,1000000,2,infinispan,updatew_run,true,zipfian,update,97304.388505
100000,1000000,10,1000000,2,infinispan,updatew_run,true,zipfian,transaction,49861361663
100000,1000000,10,1000000,32,infinispan,updatew_run,true,zipfian,runtime,22617
100000,1000000,10,1000000,32,infinispan,updatew_run,true,zipfian,throughput,44214.528894194635
100000,1000000,10,1000000,32,infinispan,updatew_run,true,zipfian,total_gc_time_%,7.998408276959809
100000,1000000,10,1000000,32,infinispan,updatew_run,true,zipfian,init,8.583410688E9
100000,1000000,10,1000000,32,infinispan,updatew_run,true,zipfian,cleanup,1.37139444E8
100000,1000000,10,1000000,32,infinispan,updatew_run,true,zipfian,update,429928.605957
100000,1000000,10,1000000,32,infinispan,updatew_run,true,zipfian,transaction,13676511231
100000,1000000,10,1000000,36,infinispan,updatew_run,true,zipfian,runtime,22317
100000,1000000,10,1000000,36,infinispan,updatew_run,true,zipfian,throughput,44808.89008379263
100000,1000000,10,1000000,36,infinispan,updatew_run,true,zipfian,total_gc_time_%,8.114889994174844
100000,1000000,10,1000000,36,infinispan,updatew_run,true,zipfian,init,8.577123214222222E9
100000,1000000,10,1000000,36,infinispan,updatew_run,true,zipfian,cleanup,2.688646151111111E8
100000,1000000,10,1000000,36,infinispan,updatew_run,true,zipfian,update,467470.599431
100000,1000000,10,1000000,36,infinispan,updatew_run,true,zipfian,transaction,13487439871
100000,1000000,10,1000000,40,infinispan,updatew_run,true,zipfian,runtime,22832
100000,1000000,10,1000000,40,infinispan,updatew_run,true,zipfian,throughput,43798.17799579538
100000,1000000,10,1000000,40,infinispan,updatew_run,true,zipfian,total_gc_time_%,7.537666433076384
100000,1000000,10,1000000,40,infinispan,updatew_run,true,zipfian,init,8.6475358208E9
100000,1000000,10,1000000,40,infinispan,updatew_run,true,zipfian,cleanup,1.299985344E8
100000,1000000,10,1000000,40,infinispan,updatew_run,true,zipfian,update,540929.808039
100000,1000000,10,1000000,40,infinispan,updatew_run,true,zipfian,transaction,13787791359
100000,1000000,10,1000000,4,infinispan,updatew_run,true,zipfian,runtime,41202
100000,1000000,10,1000000,4,infinispan,updatew_run,true,zipfian,throughput,24270.666472501336
100000,1000000,10,1000000,4,infinispan,updatew_run,true,zipfian,total_gc_time_%,6.145332750837338
100000,1000000,10,1000000,4,infinispan,updatew_run,true,zipfian,init,8.61519872E9
100000,1000000,10,1000000,4,infinispan,updatew_run,true,zipfian,cleanup,2.69793504E8
100000,1000000,10,1000000,4,infinispan,updatew_run,true,zipfian,update,126166.988163
100000,1000000,10,1000000,4,infinispan,updatew_run,true,zipfian,transaction,32432062463
100000,1000000,10,1000000,8,infinispan,updatew_run,true,zipfian,runtime,29863
100000,1000000,10,1000000,8,infinispan,updatew_run,true,zipfian,throughput,33486.253892777015
100000,1000000,10,1000000,8,infinispan,updatew_run,true,zipfian,total_gc_time_%,6.2150487224994135
100000,1000000,10,1000000,8,infinispan,updatew_run,true,zipfian,init,8.688082944E9
100000,1000000,10,1000000,8,infinispan,updatew_run,true,zipfian,cleanup,1.88198736E8
100000,1000000,10,1000000,8,infinispan,updatew_run,true,zipfian,update,164002.667229
100000,1000000,10,1000000,8,infinispan,updatew_run,true,zipfian,transaction,20954480639
1000000,1000000,10,1000000,12,infinispan,workloada_run,true,zipfian,runtime,41650
1000000,1000000,10,1000000,12,infinispan,workloada_run,true,zipfian,throughput,24009.603841536613
1000000,1000000,10,1000000,12,infinispan,workloada_run,true,zipfian,total_gc_time_%,8.10564225690276
1000000,1000000,10,1000000,12,infinispan,workloada_run,true,zipfian,read,4412.120987930576
1000000,1000000,10,1000000,12,infinispan,workloada_run,true,zipfian,init,3.9473577984E10
1000000,1000000,10,1000000,12,infinispan,workloada_run,true,zipfian,cleanup,5.677595306666666E8
1000000,1000000,10,1000000,12,infinispan,workloada_run,true,zipfian,update,18112.113658432085
1000000,1000000,10,1000000,12,infinispan,workloada_run,true,zipfian,transaction,1459380223
1000000,1000000,10,1000000,16,infinispan,workloada_run,true,zipfian,runtime,42099
1000000,1000000,10,1000000,16,infinispan,workloada_run,true,zipfian,throughput,23753.53333808404
1000000,1000000,10,1000000,16,infinispan,workloada_run,true,zipfian,total_gc_time_%,8.43725504168745
1000000,1000000,10,1000000,16,infinispan,workloada_run,true,zipfian,read,8043.919156017093
1000000,1000000,10,1000000,16,infinispan,workloada_run,true,zipfian,init,3.9769063424E10
1000000,1000000,10,1000000,16,infinispan,workloada_run,true,zipfian,cleanup,5.48875072E8
1000000,1000000,10,1000000,16,infinispan,workloada_run,true,zipfian,update,25833.289826730004
1000000,1000000,10,1000000,16,infinispan,workloada_run,true,zipfian,transaction,1614323711
1000000,1000000,10,10000000,1,infinispan,workloada_run,true,zipfian,runtime,72964
1000000,1000000,10,10000000,1,infinispan,workloada_run,true,zipfian,throughput,137053.88958938656
1000000,1000000,10,10000000,1,infinispan,workloada_run,true,zipfian,total_gc_time_%,11.60846444822104
1000000,1000000,10,10000000,1,infinispan,workloada_run,true,zipfian,read,671.4095893951554
1000000,1000000,10,10000000,1,infinispan,workloada_run,true,zipfian,init,3.9453589504E10
1000000,1000000,10,10000000,1,infinispan,workloada_run,true,zipfian,cleanup,5.057792E8
1000000,1000000,10,10000000,1,infinispan,workloada_run,true,zipfian,update,2970.514787368222
1000000,1000000,10,10000000,1,infinispan,workloada_run,true,zipfian,transaction,32783335423
1000000,1000000,10,1000000,20,infinispan,workloada_run,true,zipfian,runtime,41885
1000000,1000000,10,1000000,20,infinispan,workloada_run,true,zipfian,throughput,23874.89554733198
1000000,1000000,10,1000000,20,infinispan,workloada_run,true,zipfian,total_gc_time_%,8.446938044646055
1000000,1000000,10,1000000,20,infinispan,workloada_run,true,zipfian,read,19425.32050139654
1000000,1000000,10,1000000,20,infinispan,workloada_run,true,zipfian,init,3.95103174656E10
1000000,1000000,10,1000000,20,infinispan,workloada_run,true,zipfian,cleanup,4.836937728E8
1000000,1000000,10,1000000,20,infinispan,workloada_run,true,zipfian,update,34420.348794141086
1000000,1000000,10,1000000,20,infinispan,workloada_run,true,zipfian,transaction,1719345151
1000000,1000000,10,1000000,24,infinispan,workloada_run,true,zipfian,runtime,42362
1000000,1000000,10,1000000,24,infinispan,workloada_run,true,zipfian,throughput,23606.062036731033
1000000,1000000,10,1000000,24,infinispan,workloada_run,true,zipfian,total_gc_time_%,8.264482319059535
1000000,1000000,10,1000000,24,infinispan,workloada_run,true,zipfian,read,24210.50390901496
1000000,1000000,10,1000000,24,infinispan,workloada_run,true,zipfian,init,3.993501696E10
1000000,1000000,10,1000000,24,infinispan,workloada_run,true,zipfian,cleanup,5.171261013333333E8
1000000,1000000,10,1000000,24,infinispan,workloada_run,true,zipfian,update,40492.58949539287
1000000,1000000,10,1000000,24,infinispan,workloada_run,true,zipfian,transaction,1724022783
1000000,1000000,10,1000000,28,infinispan,workloada_run,true,zipfian,runtime,43405
1000000,1000000,10,1000000,28,infinispan,workloada_run,true,zipfian,throughput,23038.820412394885
1000000,1000000,10,1000000,28,infinispan,workloada_run,true,zipfian,total_gc_time_%,8.211035594977536
1000000,1000000,10,1000000,28,infinispan,workloada_run,true,zipfian,read,33425.84168647742
1000000,1000000,10,1000000,28,infinispan,workloada_run,true,zipfian,init,4.072396741485714E10
1000000,1000000,10,1000000,28,infinispan,workloada_run,true,zipfian,cleanup,5.386531474285715E8
1000000,1000000,10,1000000,28,infinispan,workloada_run,true,zipfian,update,48577.6788699117
1000000,1000000,10,1000000,28,infinispan,workloada_run,true,zipfian,transaction,1908064255
1000000,1000000,10,1000000,2,infinispan,workloada_run,true,zipfian,runtime,43170
1000000,1000000,10,1000000,2,infinispan,workloada_run,true,zipfian,throughput,23164.234422052352
