#cachesize,recordcount,fieldcount,fieldlength,operationcount,threads,binding,workload,integrity,distribution,readonly,preload,memory,oop,filesystem,heapsize,hinitoccper,n_run,operation,value
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r3,log,100GB,40,,transaction,1627599667199
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r3,log,100GB,40,,main_gc_time_ms,1116807
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r4,log,100GB,40,,runtime,2331248
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r4,log,100GB,40,,throughput,42895.479159660405
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r4,log,100GB,40,,total_gc_time_%,50.156697185370234
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r4,log,100GB,40,,read,1895.6847939
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r4,log,100GB,40,,init,675379412991
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r4,log,100GB,40,,read-modify-write,318298.872776749
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r4,log,100GB,40,,cleanup,33220722687
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r4,log,100GB,40,,main_gc_count,269
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r4,log,100GB,40,,update,315272.2122616706
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r4,log,100GB,40,,transaction,1637154291711
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r4,log,100GB,40,,main_gc_time_ms,1128487
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r5,log,100GB,40,,runtime,2340943
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r5,log,100GB,40,,throughput,42717.82781554271
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r5,log,100GB,40,,total_gc_time_%,49.75917824568988
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r5,log,100GB,40,,read,2421.07713333
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r5,log,100GB,40,,init,689208033279
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r5,log,100GB,40,,read-modify-write,316733.85136730655
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r5,log,100GB,40,,cleanup,32715309055
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r5,log,100GB,40,,main_gc_count,270
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r5,log,100GB,40,,update,313189.2231389374
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r5,log,100GB,40,,transaction,1633698185215
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r5,log,100GB,40,,main_gc_time_ms,1123551
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r6,log,100GB,40,,runtime,2416469
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r6,log,100GB,40,,throughput,41382.695163894095
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r6,log,100GB,40,,total_gc_time_%,48.915007806845445
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r6,log,100GB,40,,read,2197.70992833
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r6,log,100GB,40,,init,744254078975
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r6,log,100GB,40,,read-modify-write,321311.47236656345
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r6,log,100GB,40,,cleanup,31629377535
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r6,log,100GB,40,,main_gc_count,269
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r6,log,100GB,40,,update,316238.19011337217
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r6,log,100GB,40,,transaction,1653528854527
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,default,r6,log,100GB,40,,main_gc_time_ms,1136711
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r1,log,100GB,40,,runtime,2394095
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r1,log,100GB,40,,throughput,41769.43688533663
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r1,log,100GB,40,,total_gc_time_%,49.269556972467676
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r1,log,100GB,40,,read,2368.0149521
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r1,log,100GB,40,,init,725983690751
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r1,log,100GB,40,,read-modify-write,319321.21861101076
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r1,log,100GB,40,,cleanup,31267356671
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r1,log,100GB,40,,main_gc_count,269
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r1,log,100GB,40,,update,316039.1564421033
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r1,log,100GB,40,,transaction,1647421947903
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r1,log,100GB,40,,main_gc_time_ms,1134951
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r2,log,100GB,40,,runtime,2340837
