#cachesize,recordcount,fieldcount,fieldlength,operationcount,threads,binding,workload,integrity,distribution,readonly,preload,memory,oop,filesystem,heapsize,hinitoccper,n_run,operation,value
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,throughput,380191.99695846403
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,total_gc_time_%,1.1595855907233155
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,load,7820050431
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,used_mem_mb_min,50
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,used_mem_mb_max,632
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,main_gc_count,4
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,main_gc_time_ms,21
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,transaction,2609807359
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,load_gc_time_ms,101
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,read_ops,1500804
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,read_lat,19.735859579265515
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,init,5292
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,load_gc_count,17
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,cleanup,1871
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,insert_ops,1000000
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,insert_lat,20.434405
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,update_ops,1499196
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,update_lat,19.954142753849396
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,runtime,10449
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,throughput,382811.75232079625
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,total_gc_time_%,1.224997607426548
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,load,7731118079
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,used_mem_mb_min,56
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,used_mem_mb_max,640
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,main_gc_count,4
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,main_gc_time_ms,20
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,transaction,2628173823
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,load_gc_time_ms,108
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,read_ops,1499923
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,read_lat,19.842164564447643
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,init,5166
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,load_gc_count,17
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,cleanup,2024
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,insert_ops,1000000
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,insert_lat,20.991631
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,update_ops,1500077
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r2,update_lat,19.92397123614321
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,runtime,10700
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,throughput,373831.7757009346
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,total_gc_time_%,1.1308411214953271
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,load,7970684927
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,used_mem_mb_min,52
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,used_mem_mb_max,863
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,main_gc_count,4
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,main_gc_time_ms,22
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,transaction,2629435391
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,load_gc_time_ms,99
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,read_ops,1500672
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,read_lat,19.84665936327192
